pubchem_id,common_name,flavor_profile,foodb_matched,foodb_food_id,macronutrients_json,moisture_content
637563,trans-Anethole,licorice@sweet@anise@balsam@mimosa,True,115.0,{},
5281535,beta-Sinensal,,True,256.0,{},
62367,Sabinene hydrate,minty@eucalyptus@terpene@green,True,168.0,{},
8419,"3,4-Dimethoxybenzaldehyde",caramel@vanilla@creamy@sweet@woody@cherry@minty,True,113.0,{},
5362623,Ethyl (Z)hex-3-enoate,apple@pineapple@fresh@sweet@fruity@metallic@pear@green,False,,,
637776,Methylisoeugenol,bitter,True,206.0,{},
107217,Fenchyl acetate,fir@citrus@herbal@fresh@sweet@pine,True,206.0,{},
17121,1-Octen-3-yl acetate,herbal@fresh@oily@fruity@lavender@green,True,112.0,{},
34645,Isopulegone,herbal@fresh@peppermint,True,113.0,{},
521238,3-Octyl acetate,,True,113.0,{},
30248,Dihydrocarvyl acetate,mint@cuminseed@rose@floral@sweet@minty@medicine@medicinal@camphor,True,137.0,{},
6877,Ethyl 2-aminobenzoate,grape@floral@wintergreen@sweet@blossom@orange blossom,True,23.0,{},
7194,Phenethyl benzoate,soft@rose@floral@honey@balsam,True,184.0,{},
5371002,alpha-Irone,berry@powdery@floral@woody@orris@violet,False,,,
107166,3738-00-9,ambergris@old paper@sweet@labdanum@dry,False,,,
929262,Sclareolide,,False,,,
21648,4-(4-Hydroxyphenyl)-2-butanone,berry@jam@ripe@floral@sweet@raspberry,True,162.0,{},
446925,Lycopene,oriental@balsam,True,73.0,{},
642793,UNII-847O2V0IOA,,True,938.0,{},
100031,4-Isopropenyl-1-methyl-7-oxabicyclo[4.1.0]heptan-2-one,minty@spearmint,True,40.0,{},
3085213,Eugenyl isovalerate,clove@fruity,False,,,
518472,Bornyl formate,herbal@medical@green@earthy@musty@woody@earth@balsam@pine@camphor,True,159.0,{},
527498,"1(2H)-Naphthalenone, octahydro-7.alpha.-isopropyl-4a.beta.,8a.beta.-dimethyl-, (+)-",,False,,,
31244,4-Methoxybenzaldehyde,mimosa@hawthorn@cherry@powdery@bitter@vanilla@anise@hawthorne@chocolate@balsam@creamy@minty@berry@sweet@floral@mint@almond@cinnamon,True,457.0,{},
577126,Dehydrodihydroionone,floral,False,,,
14489,Prenyl acetate,jasmin@banana@fresh@ripe@heliotrope@sweet@fruity@balsam@lavender,False,,,
637796,Isosafrole,,False,,,
31353,Linalyl benzoate,broom@gardenia@heather@genet@lily@bergamot@tuberose,True,883.0,{},
32033,"3,5-Dimethyl-1,2,4-Trithiolane",beefy@sulfurous@meaty,True,175.0,{},
18938,"3,5,5-Trimethylhexan-1-ol",floral@earthy@hay@straw@leaf@aldehydic@grassy@weedy@green,True,159.0,{},
5364919,cis-2-Penten-1-ol,rubber@ethereal@green@fruity@plastic,True,42.0,{},
61295,S-Propyl thioacetate,garlic@onion@sulfurous@green,True,9.0,{},
61845,3-(Methylthio)butyraldehyde,potato@buchu@green@musk@chip,False,,,
57346909,"4H-Pyrrolo[2,1-d]-1,3,5-dithiazine,tetrahydro-2,4-dimethyl-, [2S-(2a,4a,8ab)]- (9CI)",,False,,,
5365004,trans-2-Undecen-1-ol,floral@rose@waxy,True,546.0,{},
78925,2-(Methylthio)ethanol,sulfurous@meaty,True,360.0,{},
141850,1-Phenylethanethiol,floral@sulfurous@tropical@meaty,True,883.0,{},
524975,"2,6-Dimethoxy-4-propylphenol",phenolic,False,,,
12578,4'-Isopropylacetophenone,woody@herbal@spicy,True,23.0,{},
7702,4-Propylanisole,licorice@fennel@sassafrass@sweet@anise,False,,,
20819,Disodium 5'-inosinate,odorless,True,334.0,{},
5362720,cis-6-Nonenal,cantaloupe@waxy@green@melon@cucumber,True,65.0,{},
444972,fumaric acid,sour@odorless,False,,,
5362792,cis-6-Nonen-1-ol,honeydew@cantaloupe@waxy@fresh@cucumber@melon@clean@green,True,65.0,{},
181128,Saupirin,bitter,True,323.0,{},
99967,Grosheimin,bitter,False,,,
85704,Naringen,bland,True,55.0,{},
13026600,Ethyl 2-Hydroxy-3-Methylvalerate,berry@fruity,False,,,
162458,Methyl N-formylanthranilate,fruity@grape,False,,,
5362819,methyl (Z)-3-hexenoate,floral@fruity,False,,,
17623,Methyl 2-Acetamidobenzoate,powdery@fruity@strawberry@very mild,False,,,
637195,Phytyl acetate,,False,,,
92043553,Jasmine Oil,,False,,,
5352973,(E)-2-Hexenyl hexanoate,herbal@waxy@clean@natural@cognac@green,True,38.0,{},
62321,Linalyl butyrate,berry@banana@sweet@fruity@bergamot@pear,True,398.0,{},
3033866,Bisabolene,,True,174.0,{},
78484,1-Methoxyhexane,painty@herbal@sweet@fruity@lavender,False,,,
6532,Linalyl isobutyrate,light@woody@fruity@bergamot@lavender,True,586.0,{},
84825,rosefuran,mint@minty@caramel@green,True,206.0,{},
5780,D-Sorbitol,sweet@caramel@odorless,True,152.0,{},
5367412,"1,3,5-Undecatriene",,True,113.0,{},
11543,2-Methyl-2-Pentanol,pungent,True,105.0,{},
12294,Butyl hexanoate,berry@pineapple@wine@fruit@fruity,True,41.0,{},
21596,Butyl Heptanoate,apple@herbal@cut grass@fruity@marigold,True,105.0,{},
10890,Pentyl Butyrate,pineapple@banana@sweet@fruity@tropical@cherry,True,105.0,{},
12401,Nonadecane,alkane@bland,True,184.0,{},
5352837,cis-5-Octen-1-ol,watermelon@melon@fresh@watery,True,128.0,{},
12278,2-Pentyl Acetate,herbal@tropical,True,175.0,{},
6568,2-Butanol,oily@sweet@wine@apricot,True,206.0,{},
12348,Amyl acetate,ethereal@fruity@banana,True,149.0,{},
78199,Ethyl (methylthio)acetate,citrus@apricot@wine_like@vegetable@fatty@floral@earthy@woody@fruity@herbaceous@nutty@meaty@spicy@green,True,12.0,{},
11039,Methyl Isobutyrate,apple@pineapple@floral@fruity@flower,True,175.0,{},
13654,Isopropyl Benzoate,balsamic@floral@fruit@sweet@fruity,True,643.0,{},
5352770,Ethyl cis-4-octenoate,,True,12.0,{},
24433,Butyl Anthranilate,berry@powdery@wine@grape@floral@sweet@plum@fruity@petitgrain,True,38.0,{},
7991,Valeric acid,sweat@putrid@sweaty@acidic@animal@rancid@sickening,True,372.0,{},
61812,Butyl 2-methylbutyrate,chocolate@fruit@cocoa@fruity@green,True,83.0,{},
8060,Amylamine,ammoniacal@fishy,True,178.0,{},
6405,2-Methyl-2-Butanol,pungent,True,105.0,{},
31278,Butyl Stearate,fatty@oily@mild,True,374.0,{},
440936,arbutin,bitter,True,194.0,{},
7664,103-61-7,,True,105.0,{},
62592,Heptyl butyrate,chamomile@floral@sweet@tropical@fruity@clean@tea@green,True,105.0,{},
519382,Dihydro-beta-ionone,amber@mahogany@earthy@woody@orris@dry,True,162.0,{},
62341,1-Phenylethyl acetate,bitter@rhubarb@gardenia@musty@floral@green@sweet@herbal@leafy@fruity,True,179.0,{},
12344,5-Methylhexanoic Acid,fatty@oily@fruity@cheese,True,38.0,{},
5363269,Ethyl oleate,,True,363.0,{},
61024,Octyl isobutyrate,waxy@oily@creamy@clean@fruity@soapy@green,True,256.0,{},
228769,Octyl isovalerate,warm@mild@rose@floral@honey,False,,,
5365992,Geranyl caproate,,True,398.0,{},
5364519,cis-3-Octen-1-ol,powerful@fresh@fatty@melon@fruity,True,128.0,{},
5463875,"2-Octen-1-ol, acetate",,True,208.0,{},
43263,2-Pentyl butyrate,apricot@herbal@banana@cashew@sweet@fruity,True,83.0,{},
5319706,Methyl Linolenate,,True,328.0,{},
30771,2-Cyclohexylethyl acetate,mint@rose@green@plant@raspberry@plastic,True,128.0,{},
44229138,(RS)-norcoclaurinium,milky@sweet@fruity,True,331.0,{},
7651,Benzyl isovalerate,apple@pineapple@herbal@sweet@fruity,True,95.0,{},
14778,Calcium Oxide,odorless,True,346.0,{},
12398,Heptadecane,alkane,True,86.0,{},
219794,5-Hydroxyoctan-4-one,nut@buttery@sweet@pungent,True,38.0,{},
12534,Tricosane,alkane@waxy,True,372.0,{},
12403,Heneicosane,alkane@waxy,True,184.0,{},
11635,Octadecane,alkane,True,184.0,{},
7695,4-Methoxybenzyl acetate,powdery@coumarin@vanilla@creamy@plum@sweet@balsam@fruity@cherry@almond@tonka,True,195.0,{},
61054,4-Methoxybenzyl formate,vanilla@anisic@floral@fruity@seaweed,True,195.0,{},
526195,4-Methoxy-2-methyl-2-butanethiol,black currant@sulfurous@blackcurrant@cat@catty@tropical@minty,True,38.0,{},
5463936,1-Ethoxy-3-methyl-2-butene,grassy@fruity@green,True,155.0,{},
54670067,l-ascorbic acid,,True,155.0,{},
6988,Pulegone,lime@herbal@buchu@fresh@peppermint@minty@camphor,True,113.0,{},
8257,2-Methyl-3-Buten-2-Ol,oily@earthy@herbal@herb,True,155.0,{},
5281670,morin,bitter,True,83.0,{},
8821,Ethyl Acrylate,harsh@acrylate@fruity@plastic,True,12.0,{},
85522,Methyl (methylthio)acetate,roasted@nut@potato@fruity@tropical@cooked potato@roasted nut@cooked,True,12.0,{},
22383,Dipropyl trisulfide,sulfurous@garlic@onion@tropical@green,True,243.0,{},
522111,Butyl ethyl disulfide,garlic@onion@sulfurous@cooked,True,360.0,{},
35349,Ethyl Propyl Disulfide,garlic@onion@sulfurous@green,True,881.0,{},
5281163,Ethyl tiglate,caramel@berry@tutti frutti@floral@sweet@fruity@tropical@raspberry,True,83.0,{},
53425122,1-(Ethyltrisulfanyl)propane,garlic@onion@alliaceous@green,True,360.0,{},
80046,Diisopropyl trisulfide,garlic@sulfury,True,360.0,{},
65290,"3-Methyl-1,2,4-trithiane",,True,360.0,{},
77151,Ethyl trisulfide,garlic@onion@sulfurous,True,360.0,{},
6432254,Linalool A oxide,floral@flower,True,372.0,{},
6433750,"(5E)-3,5-dimethylocta-1,5,7-trien-3-ol",fennel@sweet@ginger@tropical@myrcene@hyacinth@ocimene,True,363.0,{},
6428573,CHEBI:88903,floral@earthy@sweet@woody@flower,True,38.0,{},
6558,Isobutylamine,cheesy@fishy,True,444.0,{},
10680,Flavone,bitter,True,151.0,{},
22310,Epoxylinalool,musty@alcohol@fenchyl@camphor,True,457.0,{},
82336,Methyl 2-(dimethylamino)benzoate,orange@fruity@leaf,True,81.0,{},
1550846,Cinnamonitrile,nitrile@cassia@deep@cumin@cinnamon,True,81.0,{},
5315912,(Z)-Cinnamyl acetate,floral@sweet@balsam@spicy@cinnamon,True,586.0,{},
7852,Propylamine,ammoniacal,True,374.0,{},
5370052,3-Oxo-alpha-ionol,spicy@spice,True,374.0,{},
7643,Methyl 3-phenylpropionate,wine@floral@fruity@honey@balsam,True,488.0,{},
5280462,Vomifoliol,fruity,True,374.0,{},
7410,Acetophenone,mimosa@hawthorn@sweet@acacia@almond@pungent@hawthorne@chemical@flower@bitter@must,True,244.0,{},
5373729,beta-Ionol,herbal@floral@sweet@woody@tropical@balsam@violet,True,23.0,{},
522214,Isopropyl 2-methylbutyrate,pineapple@ethereal@oily@sweet@fruity@tropical@green,True,83.0,{},
6450832,Vitispirane,floral@earthy@woody@fruity,True,374.0,{},
6428458,Methyl cis-cinnamate,strawberry@sweet@balsam@cherry@cinnamon,True,42.0,{},
5366352,Acetaldehyde ethyl cis-3-hexenyl acetal,,True,150.0,{},
4564493,19322-27-1,bready@caramel@cotton@sweet@sugar@candy,True,150.0,{},
1140,toluene,paint@sweet,True,101.0,{},
62424,2-Pentanethiol,gassy@sulfury,True,150.0,{},
11251,3-Methyl-2-Butanone,camphor,True,175.0,{},
5352539,41519-23-7,apple@cut grass@fruity@pear@cut privet@green,True,112.0,{},
11126,2-Methylthiophene,sulfur@sulfurous@roasted@onion@alliaceous@green,True,150.0,{},
61052,3-Phenylpropyl propionate,floral@mimosa@hyacinth@balsam,True,150.0,{},
196,adipic acid,odorless,True,162.0,{},
89316,"Cyclohexene, 4-ethenyl-4-methyl-3-(1-methylethenyl)-1-(1-methylethyl)-, (3R-trans)-",wood@woody,True,40.0,{},
356,octane,alkane@gasoline,True,174.0,{},
6213,Dimethyl sulfone,sulfur@burnt@sulfurous,True,150.0,{},
12305247,CID 12305247,wood,True,168.0,{},
5362782,"3-Hexenoic acid, methyl ester",earthy@sweet@slightly fruity,True,488.0,{},
65413,3-(Methylthio)-1-hexanol,leafy@sulfurous@pepper@vegetable@melon@metallic@green,True,128.0,{},
311,citric acid,odorless,False,,,
142266,Benzyl 3-oxobutanoate,benzyl acetate@floral@sweet@fruity@benzyl propionate,False,,,
19089,(2-Methoxyethyl)benzene,chrysanthemum@jasmin@rose@floral@metallic@green,False,,,
5282110,Cinnamyl acetate,,True,19.0,{},
6432005,gamma-Eudesmol,wax@sweet@waxy,True,372.0,{},
31211,Vanillylacetone,vanilla@clove@animal@sweet@ginger@woody@spicy@phenolic,True,206.0,{},
5352481,"5,6-Epoxy-beta-ionone",berry@powdery@fruit@sweet@woody@fruity@wood@orris@violet,True,406.0,{},
42011,"3,6-Nonadien-1-ol",,True,65.0,{},
1711944,UNII-3KCT4WMT7E,ether@flower,False,,,
6434541,"(Z,z)-3,6-nonadien-1-ol",honeydew@green@waxy@oily@sweet@melon@cucumber,False,,,
5353545,MLS002702988,bitter,True,503.0,{},
529253,Acetoyl butyrate,butter@berry@acetic@dried berry@creamy@fruity@cheese,True,814.0,{},
12391,Pentadecane,alkane@waxy,True,167.0,{},
11006,Hexadecane,alkane,True,86.0,{},
5353547,Cucurbitacine E,bitter,True,65.0,{},
31219,Benzyl Propionate,apple@berry@jasmine@jam@jasmin@banana@strawberry@floral@sweet@fruity@balsam,True,83.0,{},
5364631,cis-3-Nonen-1-ol,waxy@fresh@tropical@mushroom@melon rind@green,False,,,
5362833,"trans,cis-2,6-Nonadien-1-ol",leafy@oily@cucumber@violet@green,True,65.0,{},
641256,"2,4-Hexadien-1-Ol",herbal@musty@sweet@nutty@almond@green,True,21.0,{},
145659,Sinensetin,bitter,True,159.0,{},
5281680,Quercetagetin,bitter,False,,,
235284,MLS002607979,bitter,True,54.0,{},
326240,Nomilin,bitter,True,54.0,{},
288227,Valencen,oil@citrus@orange@asprin@grapefruit@fresh@oily@dry@sweet@woody@green,True,159.0,{},
5281534,Alpha-Sinensal,mandarin@citrus@orange,True,54.0,{},
20797,4674-50-4,grapefruit peel@citrus@gardenia@woody@grapefruit,True,53.0,{},
72344,Nobiletin,bitter,True,54.0,{},
4453,"1-(4-{[4,5-dihydroxy-6-(hydroxymethyl)-3-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy]oxan-2-yl]oxy}-2,6-dihydroxyphenyl)-3-(3-hydroxy-4-methoxyphenyl)propan-1-one",bland@sweet-like,False,,,
5281607,chrysin,bitter,True,245.0,{},
5354882,Neryl formate,rose@herbal@fruity@geranium@tea@green,True,53.0,{},
11744854,Sabinene hydrate,balsam@balsamic,True,40.0,{},
5281697,Scutellarein,bitter,True,102.0,{},
6428986,trans-.alpha.-bergaptene,wood@tea@woody@warm,True,245.0,{},
3819217,489-53-2,bitter,False,,,
176,acetic acid,sour@pungent@sharp@vinegar,True,645.0,{},
589365,Nonyl octanoate,rose@floral@sweet@mushroom@cognac,False,,,
11168,Methyl Thiocyanate,sulfur,True,41.0,{},
12405,Docosane,alkane@waxy,True,184.0,{},
5364409,Methyl 2-Hexenoate,pineapple@fatty@earthy@fruity@green,True,488.0,{},
5541,triacetin,tropical@mild@bitter@fruity@clean,True,41.0,{},
12388,Tridecane,alkane,True,42.0,{},
2346,benzyl isothiocyanate,watercress@mild@oily@horseradish@dusty@medicinal,True,99.0,{},
8698,Butyl Benzoate,balsamic@amber@mild@fruity@balsam,True,41.0,{},
7237,O-Xylene,geranium,True,622.0,{},
8182,Dodecane,alkane,True,622.0,{},
31210,Butyl phenylacetate,rose@chocolate@honey,False,,,
16330,Butyl salicylate,harsh@clover@ethyl benzoate,False,,,
519845,Methyl 3-hydroxyhexanoate,pineapple@ripe@oily@sweet@woody@fruity@juicy,True,83.0,{},
5281404,Harmane,bitter,True,63.0,{},
21159448,UNII-VD2YQW659E,,True,128.0,{},
5365027,cis-2-Nonen-1-ol,slightly waxy@sweet@melon,True,21.0,{},
101010,"2-Methyl-4-propyl-1,3-oxathiane",pineapple@tropica@tropical@galbanum@green,True,128.0,{},
23367,Benzyl Hexanoate,apricot@gardenia@jasmin@fruity@green,True,128.0,{},
243783,Cyclohexyl butyrate,fruity@apple@pineapple,True,398.0,{},
537754,3-Mercaptohexyl butyrate,sulfurous@overripe fruit@fruity@tropical@passion fruit,False,,,
518810,3-Mercaptohexyl acetate,box tree@floral@tropical@fruity@passion fruit@pear,False,,,
15824502,UNII-27Y1FYY1BV,fruity,False,,,
62013,3-(Methylthio)hexyl acetate,vegetable@sulfury@tropical@spicy@green,False,,,
5352774,Methyl (Z)-oct-4-enoate,,True,23.0,{},
33960,6-Pentyl-2H-pyran-2-one,coconut@lactonic@almond@waxy@fatty@creamy@mushroom@tonka,True,149.0,{},
78879,3-Methyl-3-butenyl acetate,fruity,True,12.0,{},
92794,Prunin,bitter,True,148.0,{},
5365706,"3,6-Nonadien-1-ol, (E,Z)-",,False,,,
17008,Methyl 4-methylvalerate,,True,83.0,{},
5366856,"4-Octenoic acid, methyl ester",pineapple@fresh,True,12.0,{},
31266,Allyl hexanoate,pineapple@ethereal@arrack@fatty@sweet@rum@fruity@tropical@cognac,True,175.0,{},
263620,ethyl 3-acetoxy-2-methylbutanoate,fruity,True,12.0,{},
65425,Methyl 4-(methylthio)butyrate,cabbage@pineapple@sulfury@fruity@cheese,True,12.0,{},
7943,Dimethyl malonate,fruity,True,12.0,{},
6420258,Ethyl 5-hexenoate,pineapple@fruity,True,38.0,{},
11593,Acetoxyacetone,buttery@fruity,True,12.0,{},
68148,Chavicol,phenol@medicine@medicinal@phenolic,True,288.0,{},
5323650,Methyl sorbate,pungent@fruity@licorice,True,23.0,{},
526152,Methyl 5-acetoxyhexanoate,fruity,True,12.0,{},
12044,Isopropyl Isobutyrate,citrus@pineapple@sweet@fruity@pear,True,12.0,{},
5281804,Prunetin,bitter,True,38.0,{},
579336,Dihydro-beta-ionol,floral@woody@amber,True,38.0,{},
250096,Benzyl tiglate,earthy@mushroom@balsamic@rose,True,179.0,{},
62908,Methyl 2-hydroxy-4-methylpentanoate,musty@sweet@fruity,True,488.0,{},
6435861,Hexyl (E)-2-hexenoate,fatty@fruity@green,True,488.0,{},
517827,103-95-7,cyclamen@fresh@floral@musty@rhubarb@green,True,118.0,{},
7820,Dimethyl Succinate,floral@sweet@fruity@green,True,23.0,{},
5363741,gamma-Ionone,floral@woody,True,180.0,{},
7304,1-Methyl-1H-pyrrole,smoky@powerful@herbal@woody,True,180.0,{},
6987,Piperitone,mint@herbal@fresh@fruit@sweet@minty@medicinal@camphor,True,113.0,{},
86753,p-Menth-1-en-9-ol,fruit@herbal@fruity@herb,True,54.0,{},
62901,Octyl 2-furoate,tallow@waxy@oily@earthy@creamy@mushroom,True,938.0,{},
638500,Farnesyl acetate,oil@wax@rose@floral@oily@green,False,,,
23676745,Potassium Sorbate,odorless,False,,,
6431015,Cedr-8-ene,sweet@woody@fresh@cedar,True,42.0,{},
31231,4-Methoxyphenylacetone,anisic@sweet@fruity@balsam@spicy,True,137.0,{},
660,dihydrocoumarin,coconut@tobacco@coumarin@herbal@creamy@sweet@cinnamon@almond@tonka,True,19.0,{},
87793,2-Hexylthiophene,floral@gassy@fruity@meaty@green,True,505.0,{},
8363,Benzyl Salicylate,herbal@oily@sweet@clean@balsam,True,113.0,{},
62384,"2,2,4-Trimethyl-1,3-dioxolane",raw@potato@vegetable@earthy@green,True,194.0,{},
5365909,2-Methyl-2-Pentenoic Acid,,True,83.0,{},
6435866,2-Methyl-3-pentenoic acid,hazelnut@cranberry,True,83.0,{},
520455,Octyl 2-methylbutyrate,musty@fruity@waxy@green,True,83.0,{},
61334,4166-20-5,brown@molasses@caramel@toffee@bread@sweet@sugar@fruity@tropical@baked,True,83.0,{},
62328,Terpinyl propionate,citrus@geranium@tropical@old wood@green@herbal@bitter,True,74.0,{},
6427135,p-Menthene-8-thiol,resinous@sulfury@aromatic@woody@naphthyl@grapefruit,True,256.0,{},
5352830,4-DECENYL ACETATE (Z),oily@rose@floral@spicy,True,256.0,{},
778574,Isobutyl cinnamate,,True,398.0,{},
89306,2-Bornyl propionate,turpentine@fruit@woody@pungent@lavender@pine@camphor,True,398.0,{},
8863,Hydroxycitronellal dimethyl acetal,lily@rose acetate@waxy@green,True,398.0,{},
61031,2-Methylundecanal,citrus@tuberose@amber@moss@fresh@waxy@coumarinic@aldehydic@metallic,True,398.0,{},
17697,Pentadecanal,waxy@fresh,True,61.0,{},
61781,Limonen-10-yl acetate,minty@sweet@fruity@mild,True,54.0,{},
6430738,"cis-limonene 1,2 oxide",citrus@fresh,True,54.0,{},
10856614,Alpha-Selinene,amber,True,115.0,{},
6428089,Methyl dl-jasmonate,jasmine,True,54.0,{},
449290,(+)-trans-Limonene oxide,green,True,54.0,{},
3879,lanatoside C,fatty@metallic,True,54.0,{},
86597,alpha-Bisabolene,spicy@balsamic,True,40.0,{},
6436627,Ocimen quintoxide,citrus@herbal@sweet@woody@celery@minty@spicy@green,True,53.0,{},
6370843,"(1Z,4Z)-germacrene B",spice@earthy@woody@earth@wood@spicy,True,40.0,{},
14257,Undecane,alkane,True,288.0,{},
8141,Nonane,alkane@gasoline,True,40.0,{},
521334,gamma-Selinene,wood@woody,True,206.0,{},
330573,(-)-cis-Carveol,caraway@spearmint,True,40.0,{},
519764,.beta.-Sesquiphellandrene,wood@woody@herbal@fruity,True,68.0,{},
7738,4-Methoxybenzyl Alcohol,caramel@chocolate@powdery@vanilla@rose@lilac@floral@sweet@honey@hawthorn@hyacinth@flower,True,137.0,{},
125,4-hydroxybenzyl alcohol,coconut@bitter@sweet@fruity@almond,True,195.0,{},
17029,"9-Octadecenal, (9E)-",,True,334.0,{},
20748,Methyl cyclohexanecarboxylate,berry@pineapple@fruit@ester@estery@fruity@milk,True,195.0,{},
67521,"1,2,3,5,6-Pentathiepane",mushroom,True,883.0,{},
79828,"Tetrasulfide, dimethyl",sulfur@garlic@cabbage@meaty,True,562.0,{},
11002,Dibutyl sulfide,rose@herbal@violet-leaf@geranium@grassy@green,True,881.0,{},
57501028,2-[(Methylthio)methyl]-2-butenal,burnt@cabbage@roasted@onion@matches@cooked,True,175.0,{},
521873,"2-Furanmethanethiol, 5-methyl-",sulfur@roast@sulfurous@roasted@coffee,True,883.0,{},
61134,Benzyl butyl ether,floral@rose,True,883.0,{},
97730,2-Nonenoic acid,fatty,True,883.0,{},
7146,2-Phenylpropanal,lilac@sharp@fresh@floral@leaf@hyacinth@green,True,38.0,{},
162293,"2,4-Dimethyl-5-ethylthiazole",roasted@earthy@earth@nutty@meaty,True,883.0,{},
20995,2-Pentylthiophene,fatty@fruit@sweet@fruity@cranberry,True,883.0,{},
138818,Methanedithiol,pungent,True,883.0,{},
14109402,Ganoderic acid A,bitter,True,883.0,{},
21712,5550-12-9,,True,334.0,{},
85053,2-Ethylthiazole,nutty@green,True,883.0,{},
8058,Hexane,alkane,True,175.0,{},
235414,Oxacyclohexadecan-2-one,powdery@musky@animal@musk@fruity@natural,True,1.0,{},
29025,Verbenone,,False,,,
12304610,UNII-193IW486Z8,,False,,,
519662,l-.alpha.-Cadinol,wood@herb,True,673.0,{},
28930,alpha-Fenchene,camphor,True,113.0,{},
5281617,Genkwanin,bitter,True,168.0,{},
7966,Cyclohexanol,phenol@menthol@camphor,True,427.0,{},
641294,4-Methoxycinnamaldehyde,vanilla@floral@sweet@cherry@spicy@cinnamon,True,175.0,{},
94164,Santalene,woody,True,318.0,{},
10534,"Bicyclo[2.2.1]heptane, 2-methyl-3-methylene-2-(4-methyl-3-pentenyl)-, (1S-exo)-",woody,False,,,
641298,2-Methoxycinnamaldehyde,oily@paper@sweet@woody@cassia@cinnamon,True,586.0,{},
10407,(E)-.beta.-Farnesene,citrus@green,True,67.0,{},
1549040,cis-Anethole,anise,True,137.0,{},
10975,Myrcenol,floral@citrus@lavender@fresh,False,,,
67179,(+)-Linalool,floral@sweet@lavender@petitgrain,True,118.0,{},
15560285,(+)-gamma-Gurjunene,musty,False,,,
1549045,cis-Methylisoeugenol,bitter@clove@spicy@mild,True,245.0,{},
91457,beta-Eudesmol,wood@green,True,372.0,{},
521380,"Naphthalene, 1,2,4a,5,8,8a-hexahydro-4,7-dimethyl-1-(1-methylethyl)-",woody@green,True,206.0,{},
7967,Cyclohexanone,minty@acetone,False,,,
107152,"Azulene, 1,2,3,4,5,6,7,8-octahydro-1,4-dimethyl-7-(1-methylethenyl)-, (1S,4S,7R)-",peppery@balsamic@sweet@woody@balsam@wood,True,17.0,{},
1201518,(-)-Borneol,woody@pine@camphor,True,38.0,{},
8187,10-Undecenal,citrus@rose@waxy@mandarin@fatty@aldehydic@soapy,True,61.0,{},
10231,Dillapiole,wood@spice,True,131.0,{},
13561,6-Undecanone,,True,61.0,{},
6430180,(Z)-4-Dodecenal,,True,61.0,{},
5018391,Sedanolide,herbal,True,13.0,{},
162392,9-Decenal,dewy@rose@waxy@floral@aldehydic,True,61.0,{},
62653,tridec-2-enal,,True,61.0,{},
220674,L-Menthyl acetate,mint@orange@rose@herbal@melon@fruity@mango@camphoraceous@tea@raspberry@minty,True,113.0,{},
19244,Neoisomenthol,menthol,True,111.0,{},
5367698,cis-3-Hexenyl phenylacetate,kiwi@rose@waxy@sweet@beany@honey@tropical@pea@green,True,112.0,{},
6432469,Isomenthone,minty,True,954.0,{},
16724,d-Carvone,caraway@bread@spice,True,137.0,{},
61942,Piperitenone oxide,minty@herbal,True,112.0,{},
439250,(-)-Limonene,peppery@herbal@camphoraceous@terpene@pine,True,346.0,{},
439570,(-)-Carvone,mint@herbal@sweet@minty@spearmint,True,115.0,{},
70962,(+)-Isomenthone,minty,True,112.0,{},
107561,(-)-piperitone,minty@pungent@peppermint,True,112.0,{},
443167,(+)-isodihydrocarvone,herbal@herb@warm,True,112.0,{},
586292,Dill ether,dill,True,13.0,{},
7657,Benzyl ether,chocolate@rose@earthy@mushroom@sweet@fruity@cherry@almond@plastic,True,13.0,{},
10248,Elemicin,flower@spice,True,245.0,{},
24473,Dihydrocarvone,warm@powerful@herbal@minty@spearmint,True,113.0,{},
176983,"p-Mentha-1,3,8-triene",woody@herbal@turpentine@camphor,True,131.0,{},
443160,(+)-alpha-phellandrene,dill,True,68.0,{},
638024,piperine,pepper@animal,True,40.0,{},
14525,Fenchone,earthy@cedarleaf@camphor@thuja@herbal@woody@bitter,True,159.0,{},
354616,Gentianine,bitter,True,186.0,{},
16591,Allyl Propyl Disulfide,garlic@onion@alliaceous@green,True,881.0,{},
520895,"3,5-Diethyl-1,2,4-trithiolane",sulfurous,True,9.0,{},
13367,Allyl Mercaptan,sulfurous@roasted@garlic@onion@alliaceous,True,9.0,{},
10722,2-Methylbenzaldehyde,cherry,True,38.0,{},
62434,Allyl Methyl Disulfide,garlic@onion@alliaceous@green,True,9.0,{},
61926,Allyl Methyl Trisulfide,garlic@onion@creamy@alliaceous,True,9.0,{},
57370186,156420-69-8,,True,8.0,{},
12514,"2,5-Dimethylthiophene",nutty@sulfury,True,8.0,{},
98280,2-amino-3-(prop-2-en-1-ylsulfanyl)propanoic acid,roasted@cooked,True,8.0,{},
66282,Allyl methyl sulfide,garlic@onion@alliaceous,True,206.0,{},
68960,Isobutyl isothiocyanate,green,True,8.0,{},
16592,Methyl propyl disulfide,mustard@onion@tomato@radish@sulfury,True,175.0,{},
8118,Propyl sulfide,garlic@onion,True,8.0,{},
5319765,Methyl propyl trisulfide,sulfurous@garlic@onion@metallic@green,True,175.0,{},
7041,"2,6-Dimethoxyphenol",smoke@powdery@balsamic@smoky@bacon@phenol@woody@medicine@phenolic,True,7.0,{},
